chr	start	end
chr15_KI270905v1_alt	5104106	5104446
chr16_KI270854v1_alt	98066	98512
chr1_KI270707v1_random	29344	29680
chr19_KI270889v1_alt	156107	156343
chr14_GL000009v2_random	45299	45697
chr20_GL383577v2_alt	3248	4130
chr3_KI270935v1_alt	27805	28257
chr3_KI270935v1_alt	52863	53210
chr6_GL383533v1_alt	122553	122696
chr2_KI270773v1_alt	8512	9064
chr5_KI270794v1_alt	125236	125554
chr5_GL383531v1_alt	84795	85194
chr1_KI270709v1_random	19157	19516
chr7_KI270803v1_alt	530640	530989
chr12_KI270904v1_alt	452464	452679
chr4_GL383527v1_alt	61522	61997
chr8_KI270901v1_alt	132495	132810
chr2_KI270768v1_alt	64895	65094
chr17_KI270730v1_random	108648	108883
chr19_KI270916v1_alt	17673	19434
chr1_KI270763v1_alt	526078	526444
chr4_KI270786v1_alt	110579	110741
chr14_KI270846v1_alt	768554	768909
chr21_GL383581v2_alt	8020	8184
chr19_GL949751v2_alt	19191	19962
chr19_GL383574v1_alt	22355	22742
chr19_GL383574v1_alt	75030	75143
chr21_GL383578v2_alt	14356	14723
chr3_KI270784v1_alt	18326	18676
chr1_KI270763v1_alt	406960	407244
chr8_KI270900v1_alt	283183	283283
chr6_GL000252v2_alt	2350298	2351361
chrX_KI270913v1_alt	82024	82217
chr6_GL000256v2_alt	1999201	1999340
chr2_KI270767v1_alt	39645	39803
chr2_KI270768v1_alt	68015	68368
chr3_GL383526v1_alt	110851	111003
chr17_KI270859v1_alt	37733	38052
chr4_KI270788v1_alt	2016	2330
chr9_KI270719v1_random	39147	39304
chr1_KI270761v1_alt	60008	60423
chr2_KI270771v1_alt	1313	1667
chr22_KI270876v1_alt	200709	200814
chr3_KI270777v1_alt	142415	142659
chrX_KI270913v1_alt	165114	165246
chr19_KI270891v1_alt	115569	115888
chr3_KI270782v1_alt	22805	34396
chr6_KI270799v1_alt	65040	65223
chr13_KI270840v1_alt	190108	190248
chrY	6329211	6329490
chr12_GL383552v1_alt	90394	90823
chr22_KI270733v1_random	127352	127459
chr11_JH159136v1_alt	144424	144706
chr4_GL000257v2_alt	458606	462962
chr19_KI270930v1_alt	139420	139720
chr19_GL949752v1_alt	429657	429923
chr22_KI270878v1_alt	125064	127090
chr4_KI270786v1_alt	66786	66931
chr13_KI270840v1_alt	37477	37714
chr11_KI270832v1_alt	29098	40274
chr14_GL000194v1_random	160785	161224
chr12_GL383550v2_alt	120932	121127
chr11_KI270903v1_alt	188024	188700
chr4_GL000008v2_random	204173	204420
chr18_KI270863v1_alt	82879	83205
chr8_KI270811v1_alt	34654	34987
chr22_GL383582v2_alt	93238	93592
chr18_GL383569v1_alt	83035	83248
chr2_KI270776v1_alt	8756	9129
chr16_KI270854v1_alt	117122	117466
chr17_GL000205v2_random	20619	21115
chr2_GL383521v1_alt	30023	30404
chr1_KI270765v1_alt	57106	57835
chr14_KI270726v1_random	789	953
chr8_KI270813v1_alt	41372	41437
chr1_GL383520v2_alt	43846	43943
chr1_GL383519v1_alt	13955	14112
chr19_KI270884v1_alt	73147	73263
chr10_KI270825v1_alt	50612	50978
chr21	9022879	9023116
chr14_GL000009v2_random	160110	160445
chr2_KI270893v1_alt	7367	7646
chr17_KI270907v1_alt	48928	49249
chr6_KI270797v1_alt	97187	97569
chr5_GL000208v1_random	28444	28695
chr20_KI270870v1_alt	65695	65783
chr17_KI270857v1_alt	379008	379259
chr18_KI270911v1_alt	112364	112624
chr2_GL383521v1_alt	57892	58194
chr2_KI270893v1_alt	130086	130889
chr19_KI270929v1_alt	27959	28304
chr4_GL000257v2_alt	74637	74920
chr5_GL949742v1_alt	123633	124409
chr7_KI270899v1_alt	50731	52266
chr7_KI270805v1_alt	209538	209892
chr16_KI270854v1_alt	41658	42370
chr9_KI270823v1_alt	174935	175409
chr15_KI270851v1_alt	97979	98186
chr17_KI270862v1_alt	75823	75966
chr18_KI270863v1_alt	35084	35809
chr6_GL000253v2_alt	3614016	3614384
chr22_KI270739v1_random	43611	44068
chr6_GL000253v2_alt	1084506	1085052
chr2_KI270769v1_alt	60289	60707
chr2_KI270894v1_alt	182307	182685
chr15_KI270727v1_random	152501	156203
chr21_KI270873v1_alt	7427	7612
chr11_KI270826v1_alt	116377	116643
chr4_KI270786v1_alt	113641	113750
chr6_KI270797v1_alt	162265	162381
chr3_GL000221v1_random	45402	45883
chr19_KI270888v1_alt	114472	114662
chr1_KI270706v1_random	113727	116714
chr6_GL000255v2_alt	1969157	1969388
chr17_GL383565v1_alt	142661	143013
chr4_KI270785v1_alt	81192	81399
chr18_GL383567v1_alt	221244	221467
chr3_KI270934v1_alt	135064	135258
chr19_KI270920v1_alt	84730	85488
chrX_KI270880v1_alt	152003	152337
chr5_GL383532v1_alt	12248	13528
chr11_JH159137v1_alt	86922	87255
chr19_KI270866v1_alt	17213	17594
chr22_KI270739v1_random	36482	36849
chr16_GL383556v1_alt	98683	98746
chr15_KI270727v1_random	51317	51885
chr4_GL383527v1_alt	39146	40246
chr12_GL383552v1_alt	59901	60149
chr15_GL383554v1_alt	255603	255803
chr6_KI270800v1_alt	24649	25707
chr4_KI270786v1_alt	175433	175558
chr6_GL000253v2_alt	714543	714864
chr1_KI270706v1_random	118178	118697
chr22_KI270735v1_random	17080	17461
chr7_KI270806v1_alt	40424	41155
chr6_KI270797v1_alt	26135	26867
chr7_KI270808v1_alt	171220	171395
chr19_KI270891v1_alt	88375	89806
chr6_KI270797v1_alt	55063	55336
chr10_KI270825v1_alt	78524	78982
chr9_KI270720v1_random	20344	20993
chr17_GL383566v1_alt	23125	23413
chr22_KI270733v1_random	132912	133072
chr4_KI270790v1_alt	50750	66760
chr14_GL000194v1_random	151117	151385
chr19_GL949749v2_alt	147066	147272
chr6_GL383533v1_alt	26945	27332
chr2_KI270771v1_alt	27505	28555
chr4_KI270788v1_alt	91968	92196
chr16_GL383556v1_alt	108734	108946
chr3_KI270934v1_alt	116962	117268
chr17_GL383566v1_alt	58428	58687
chr19_KI270929v1_alt	107017	107254
chr22_KI270738v1_random	9901	10560
chr4_KI270785v1_alt	55287	56623
chr22_GL383582v2_alt	130362	130603
chr3_KI270780v1_alt	133103	133515
chr5_GL000208v1_random	14528	14655
chr4_KI270789v1_alt	5490	5844
chr2_KI270715v1_random	117543	117933
chr2_KI270894v1_alt	165380	165583
chr13_KI270842v1_alt	24423	25707
chr22_KI270739v1_random	32022	32236
chr4_GL000257v2_alt	260808	261060
chr21_GL383581v2_alt	74631	74955
chr1_KI270714v1_random	10155	10649
chr3_KI270935v1_alt	68918	88967
chr19_KI270890v1_alt	26020	26439
chr15_KI270906v1_alt	149908	150161
chr2_GL383522v1_alt	52962	53792
chr10_GL383546v1_alt	218734	219309
chr18_GL383568v1_alt	20280	21214
chr11_KI270927v1_alt	202040	204426
chr13_KI270840v1_alt	146315	147219
chr12_KI270904v1_alt	566671	566955
chr15_GL383555v2_alt	273151	273465
chr6_GL000251v2_alt	2677501	2678587
chr7_KI270806v1_alt	64086	64226
chr14_KI270726v1_random	2434	2649
chr17_KI270861v1_alt	13568	13865
chr19_KI270884v1_alt	141757	142190
chr1_KI270707v1_random	17577	21556
chr10_GL383546v1_alt	207598	207916
chr19_KI270923v1_alt	182719	182964
chr19_KI270886v1_alt	177609	177958
chr3_GL383526v1_alt	169361	169488
chr1_KI270709v1_random	10177	10632
chr21_GL383578v2_alt	62662	63384
chr2_KI270770v1_alt	69506	69814
chr22_KI270877v1_alt	3433	4392
chr20_KI270871v1_alt	4246	4415
chrX_KI270880v1_alt	132597	133333
chr3_KI270781v1_alt	84199	84400
chr17_KI270859v1_alt	90366	90548
chr22_KI270735v1_random	16021	16897
chr15_GL383555v2_alt	30337	31027
chr12_KI270835v1_alt	55265	55469
chr6_GL000255v2_alt	718801	718966
chr11_KI270827v1_alt	25331	25642
chr18_KI270863v1_alt	891	1244
chr18_GL383569v1_alt	39696	40132
chr22_KB663609v1_alt	16170	16267
chr3_KI270782v1_alt	73882	74092
chr9_KI270823v1_alt	336269	336491
chr12_GL383551v1_alt	138467	139407
chr4_KI270790v1_alt	127631	127841
chr8_KI270817v1_alt	72656	82882
chr20_KI270871v1_alt	33646	34008
chr1_KI270707v1_random	25918	26536
chr19_GL949746v1_alt	224538	224695
chr1_KI270763v1_alt	361685	362061
chr7_KI270807v1_alt	100983	101194
chr1_KI270761v1_alt	29261	29337
chr19_GL949750v2_alt	108957	109434
chr19_GL949746v1_alt	961908	962063
chr10_KI270825v1_alt	179413	179567
chr15_KI270906v1_alt	98530	98722
chr9_KI270718v1_random	10648	15246
chr8_KI270811v1_alt	290594	290953
chr14_KI270724v1_random	30792	31079
chr12_GL383551v1_alt	167516	167689
chr22_KI270733v1_random	11184	11388
chr4_KI270788v1_alt	72864	74006
chr11_KI270927v1_alt	188551	188690
chr2_KI270767v1_alt	21326	21496
chr19_GL383576v1_alt	132385	132777
chr16_KI270728v1_random	660009	660288
chr5_GL383532v1_alt	21621	21950
chr3_KI270778v1_alt	75748	76033
chr19_KI270938v1_alt	912890	913126
chr6_GL000251v2_alt	572994	573156
chr1_GL383520v2_alt	180483	182293
chr1_KI270765v1_alt	76749	76956
chr2_KI270774v1_alt	119748	120105
chr4_KI270896v1_alt	58321	58625
chr17_GL383564v2_alt	69910	70162
chr1_KI270711v1_random	36003	36558
chr8_KI270817v1_alt	52308	53042
chr20_GL383577v2_alt	54778	55078
chr19_KI270882v1_alt	11974	12163
chr6_KB021644v2_alt	27873	28121
chr17_GL383566v1_alt	39717	41025
chr14_KI270846v1_alt	185630	185919
chr15_KI270849v1_alt	14991	15149
chr12_KI270833v1_alt	13633	13871
chr15_KI270849v1_alt	66413	67013
chr9_KI270720v1_random	36879	37135
chr5_GL383531v1_alt	155904	156063
chr14_KI270847v1_alt	573126	573358
chr8_KI270812v1_alt	200480	200861
chr2_KI270775v1_alt	14216	14393
chr8_KI270819v1_alt	13375	13585
chr17_KI270861v1_alt	128189	128347
chr7_GL383534v2_alt	47926	48224
chr10_GL383545v1_alt	136935	138934
chr19_KI270917v1_alt	80129	80420
chr9_KI270720v1_random	21434	21540
chr12_KI270835v1_alt	134487	135552
chr6_KI270758v1_alt	74418	74693
chr5_GL949742v1_alt	55356	55724
chr22_KI270875v1_alt	128915	129115
chr19_KI270865v1_alt	3022	4407
chr16_KI270853v1_alt	730524	730799
chr21_GL383579v2_alt	136336	137077
chr10_GL383546v1_alt	276148	276510
chr17_KI270909v1_alt	126580	126752
chr16_KI270854v1_alt	124633	124840
chr11_KI270927v1_alt	209802	210111
chr1_KI270708v1_random	19856	20090
chr22_KI270737v1_random	85759	85936
chr12_GL383553v2_alt	7052	7531
chr22_KI270738v1_random	70052	70159
chr2_KI270767v1_alt	92113	92479
chr22_KI270735v1_random	16978	19967
chr2_KI270770v1_alt	64062	64228
chr19_KI270929v1_alt	108900	109212
chr6_KI270798v1_alt	24093	24372
chr19_KI270919v1_alt	79050	79324
chr11_JH159136v1_alt	130512	130662
chr3_KI270779v1_alt	50380	50500
chr8_KI270817v1_alt	135477	135732
chr15_KI270849v1_alt	23930	24674
chr1_GL383518v1_alt	146554	146868
chr18_KI270864v1_alt	51344	52009
chr8_KI270818v1_alt	5599	5777
chr17_KI270860v1_alt	106629	106727
chrX_KI270881v1_alt	137791	138942
chr8_KI270926v1_alt	101839	103184
chr19_GL383573v1_alt	376739	377176
chr2_KI270773v1_alt	42287	42414
chr3_KI270934v1_alt	128078	128385
chr18_KI270864v1_alt	27718	27885
chr19_KI270914v1_alt	200178	200345
chr14_KI270722v1_random	35293	35862
chr19_KI270923v1_alt	91152	91449
chr8_KI270818v1_alt	41064	44329
chr15_KI270850v1_alt	221321	222293
chr1_KI270892v1_alt	102490	102855
chr5_GL383531v1_alt	15995	16363
chr19_KI270922v1_alt	1647	2165
chr5_GL383532v1_alt	53534	53755
chr13_KI270841v1_alt	137347	137715
chr3_JH636055v2_alt	143419	143680
chr9_GL383541v1_alt	127605	128382
chr15_KI270905v1_alt	2804352	2804583
chr2_GL582966v2_alt	52500	53041
chr12_GL383549v1_alt	90177	90529
chr19_GL383575v2_alt	70743	71398
chr1_KI270761v1_alt	163732	163959
chr21_KI270874v1_alt	117937	118114
chr7_KI270807v1_alt	101420	101966
chr2_KI270772v1_alt	129303	129650
chr19_KI270888v1_alt	60715	60795
chr9_GL383542v1_alt	48695	49028
chr20_KI270869v1_alt	11773	11879
chr19_KI270866v1_alt	6338	6734
chr14_KI270845v1_alt	158114	158809
chr11_KI270832v1_alt	132077	133881
chr19_KI270917v1_alt	165166	165432
chr7_KI270808v1_alt	217693	218999
chr7_KI270808v1_alt	205915	206026
chr6_GL000251v2_alt	3383599	3385133
chr3_GL383526v1_alt	88063	88207
chr16_GL383557v1_alt	88119	88373
chr10_GL383545v1_alt	94444	94774
chr22_KI270735v1_random	39797	39985
chr4_GL383527v1_alt	5510	5655
chr2_KI270771v1_alt	29314	30381
chr5_KI270795v1_alt	35051	35439
chr21_GL383580v2_alt	29517	30139
chr17_GL383563v3_alt	339686	339851
chr5_KI270897v1_alt	25680	25848
chr15_GL383554v1_alt	48286	48631
chr22_KI270737v1_random	22499	22855
chr2_KI270769v1_alt	5911	6028
chr6_KI270798v1_alt	65880	66411
chr12_KI270904v1_alt	205174	206060
chr7_KI270808v1_alt	257590	257699
chr6_KI270799v1_alt	115891	119045
chrX_KI270913v1_alt	229396	229607
chr17_KI270862v1_alt	83215	83517
chr1_KI270761v1_alt	102924	103093
chr14_GL000225v1_random	154889	155051
chr17_KI270861v1_alt	68215	68355
chr17_GL000205v2_random	73335	73387
chr8_KI270813v1_alt	15429	16428
chr13_KI270838v1_alt	60922	61240
chr1_KI270710v1_random	35213	35416
chr15_KI270727v1_random	239133	239365
chrY_KI270740v1_random	18162	18313
chr19_KI270917v1_alt	29377	29645
chr2_KI270894v1_alt	49820	51161
chr7_KI270803v1_alt	362374	362881
chr1_KI270765v1_alt	55339	55489
chr8_KI270822v1_alt	30194	30462
chr1_GL383520v2_alt	139077	139770
chr22_KB663609v1_alt	29435	29609
chr17_KI270861v1_alt	128737	129203
chr1_KI270707v1_random	14394	14588
chr12_GL383550v2_alt	81192	81369
chr17_GL000258v2_alt	1487506	1489291
chr22_GL383582v2_alt	54754	55213
chr7_KI270807v1_alt	105105	106018
chr7_KI270899v1_alt	110728	110890
chr4_GL383528v1_alt	277241	278328
chr6_GL000253v2_alt	27867	28208
chr19_KI270865v1_alt	15104	15434
chr7_KI270807v1_alt	113949	114136
chr12_GL383552v1_alt	20549	20714
chr12_GL383552v1_alt	28970	29085
chr10_GL383546v1_alt	210906	211252
chr4_GL383528v1_alt	12173	12542
chr15_KI270851v1_alt	31581	31963
chr14_KI270722v1_random	22690	23018
chr3_KI270779v1_alt	79239	79410
chr18_GL383569v1_alt	56572	56747
chr5_KI270796v1_alt	55570	55906
chr16_GL383556v1_alt	127575	127981
chr18_GL383572v1_alt	87339	87477
chr22_KI270879v1_alt	250173	250285
chr17_GL383563v3_alt	191654	192016
chr3_KI270934v1_alt	7807	8115
chr22_KI270734v1_random	127821	128191
chr19_KI270883v1_alt	134657	135003
chr3_KI270937v1_alt	43849	44021
chr8_KI270819v1_alt	107531	107771
chr8_KI270901v1_alt	38321	38667
chr17_KI270861v1_alt	23752	23865
chr13_KI270838v1_alt	22496	23706
chr3_KI270924v1_alt	140495	140644
chr18_KI270864v1_alt	100410	100779
chr19_KI270931v1_alt	62328	62474
chr9_KI270719v1_random	146776	147058
chr17_KI270858v1_alt	170711	171037
chr9_GL383539v1_alt	59775	60652
chr1_KI270707v1_random	3924	4315
chr14_KI270722v1_random	169960	170317
chr14_KI270723v1_random	34041	34143
chr13_KI270838v1_alt	143579	148776
chr19_GL000209v2_alt	63214	63523
chr17_GL383566v1_alt	38330	38717
chr22_KI270877v1_alt	6567	6882
chr13_KI270843v1_alt	52468	53264
chr15_KI270852v1_alt	425738	425869
chr7_KI270809v1_alt	18626	18829
chr22_KI270879v1_alt	281267	281878
chr6_KI270800v1_alt	100685	100855
chr6_KI270799v1_alt	85543	85855
chr18_KI270863v1_alt	42620	42825
chr13_KI270841v1_alt	38528	38699
chr14_KI270724v1_random	34945	35168
chr4_KI270787v1_alt	1799	2126
chr9_KI270719v1_random	53117	53324
chr11_KI270831v1_alt	290506	292758
chr6_GL383533v1_alt	7453	7726
chr4_KI270786v1_alt	160867	160973
chr22_KI270735v1_random	23402	24107
chr7_KI270809v1_alt	194695	194832
chr13_KI270838v1_alt	202817	203474
chr14_KI270725v1_random	18125	19062
chr17_GL383563v3_alt	47396	47500
chr19_KI270915v1_alt	53383	53809
chr17_KI270860v1_alt	67400	67730
chr14_KI270723v1_random	27927	28226
chr11_KI270829v1_alt	122089	122249
chr15_KI270905v1_alt	1456089	1456463
chr3_KI270935v1_alt	39916	40943
chr18_GL383571v1_alt	195020	195399
chr3_GL000221v1_random	24928	25080
chr1_KI270706v1_random	44649	44742
chr4_GL000257v2_alt	260293	260775
chr8_KI270817v1_alt	151559	151872
chr17_KI270860v1_alt	17759	18283
chr17_JH159148v1_alt	45128	45481
chr15_KI270905v1_alt	1609423	1609723
chr20_KI270870v1_alt	59650	59939
chr22_KI270739v1_random	17203	17631
chr17_KI270857v1_alt	399867	400200
chr2_KI270776v1_alt	114875	115134
chr9_KI270718v1_random	27827	27996
chr19_KI270914v1_alt	27255	27704
chr17_KI270862v1_alt	325264	325612
chr6_GL000253v2_alt	746689	746870
chr16_KI270854v1_alt	131658	132041
chr8_KI270816v1_alt	263041	263271
chr3_GL383526v1_alt	71612	72057
chr12_GL877876v1_alt	333070	333334
chr9_GL383540v1_alt	9892	10784
chr18_KI270864v1_alt	12886	19885
chr1_KI270764v1_alt	11569	12091
chr2_GL582966v2_alt	59103	60149
chr17_KI270860v1_alt	10520	10694
chr18_GL383568v1_alt	10046	10319
chr6_GL000255v2_alt	3743871	3744006
chr22_KI270879v1_alt	31391	31546
chr8_KI270813v1_alt	152346	152591
chr17_GL383564v2_alt	76153	76342
chr19_KI270919v1_alt	136817	137153
chr4_GL000257v2_alt	468131	468298
chr5_GL383531v1_alt	59188	59334
chrX_KI270880v1_alt	203167	203295
chr6_GL383533v1_alt	35761	36529
chr17_KI270910v1_alt	131768	131865
chr16_KI270856v1_alt	46359	46741
chr16_KI270855v1_alt	3752	4044
chr1_KI270764v1_alt	18064	18166
chr8_KI270813v1_alt	169527	169880
chr5_KI270792v1_alt	2072	2391
chr9_KI270720v1_random	11658	12769
chr13_KI270840v1_alt	83407	84669
chr11_KI270927v1_alt	65191	65410
chr3_KI270895v1_alt	92033	92803
chr22_KI270876v1_alt	25229	25450
chr8_KI270811v1_alt	272172	272456
chr19_KI270865v1_alt	9750	9864
chr12_GL383549v1_alt	21921	22774
chr11_KI270832v1_alt	184078	184424
chr17_KI270909v1_alt	316466	316606
chr3_KI270936v1_alt	65707	65825
chr6_KI270800v1_alt	125190	125494
chr1_KI270708v1_random	90790	91006
chr17_KI270730v1_random	92517	92651
chr14_KI270724v1_random	1892	2202
chr19_KI270922v1_alt	63707	64178
chr19_KI270891v1_alt	92455	92699
chr14_KI270723v1_random	21442	21609
chr19_KI270882v1_alt	16026	243522
chr1_GL383518v1_alt	10169	10289
chr3_KI270784v1_alt	108834	111675
chr12_KI270837v1_alt	38346	38548
chr11_JH159136v1_alt	116395	117131
chr5_GL383530v1_alt	27413	28095
chr5_GL000208v1_random	91829	91978
chr2_KI270769v1_alt	16966	17288
chr17_GL383563v3_alt	318711	318980
chr6_GL000256v2_alt	791704	791833
chr22_KI270875v1_alt	102346	103723
chr6_GL000256v2_alt	1596092	1596441
chr22_KI270875v1_alt	94224	96529
chr2_KI270776v1_alt	58591	59345
chr14_KI270725v1_random	2474	2639
chr1_KI270765v1_alt	20419	20931
chr12_KI270833v1_alt	416	835
chr22_KI270928v1_alt	25144	25351
chr17_GL383564v2_alt	77282	77668
chr13_KI270838v1_alt	279937	280237
chr1_KI270766v1_alt	34449	34786
chr5_KI270791v1_alt	184255	185801
chr20_KI270871v1_alt	54541	54697
chr9_GL383540v1_alt	1127	1625
chr14_KI270724v1_random	14927	15172
chr2_KI270715v1_random	10625	10959
chr12_GL383552v1_alt	27454	27732
chr1_KI270712v1_random	158444	158780
chr2_GL383522v1_alt	87916	88072
chr2_KI270768v1_alt	44363	44504
chr2_KI270772v1_alt	46599	47152
chr5_KI270796v1_alt	24891	35493
chr6_KI270799v1_alt	46825	46965
chr11_GL383547v1_alt	120422	120760
chr14_KI270846v1_alt	581611	583034
chr12_KI270837v1_alt	30299	31037
chr8_KI270820v1_alt	29256	29675
chr12_KI270835v1_alt	195106	195242
chr21_KI270874v1_alt	116276	116399
chr13_KI270842v1_alt	24237	24426
chr3_KI270784v1_alt	153933	154124
chr22_KI270928v1_alt	160449	160668
chr6_GL000256v2_alt	1319754	1319878
chr13_KI270841v1_alt	71592	71994
chr8_KI270900v1_alt	11828	12075
chr17_KI270859v1_alt	45445	45617
chr8_KI270900v1_alt	82101	82415
chrX_KI270881v1_alt	72904	73058
chr8_KI270820v1_alt	25499	25797
chr17_GL383565v1_alt	116729	117157
chr17_KI270729v1_random	72713	72849
chr11_KI270829v1_alt	111930	113068
chr17_KI270729v1_random	207473	207811
chr14_KI270723v1_random	15962	16298
chr17_KI270861v1_alt	188560	188743
chr5_GL383530v1_alt	3353	3643
chr6_GL000250v2_alt	1100545	1100933
chr15_KI270852v1_alt	272175	272785
chr7_KI270806v1_alt	4225	4417
chr2_KI270770v1_alt	29526	40487
chr12_KI270834v1_alt	94782	96467
chr3_GL000221v1_random	77746	78210
chr6_KI270758v1_alt	22700	23072
chr8_KI270822v1_alt	574160	574455
chr10_KI270824v1_alt	45852	46130
chr19_KI270867v1_alt	146239	146573
chr19_KI270865v1_alt	9095	9733
chr4_KI270786v1_alt	184717	185095
chr14_GL000225v1_random	130575	130779
chr3_GL000221v1_random	41560	41765
chr1_KI270708v1_random	45380	48991
chr17_KI270910v1_alt	71666	72035
chr19_KI270917v1_alt	78329	78456
chr12_KI270834v1_alt	69279	69610
chr4_GL000257v2_alt	44922	45109
chr9_KI270718v1_random	22442	35150
chr4_KI270788v1_alt	12933	13565
chr19_GL949749v2_alt	141344	141461
chr1_KI270708v1_random	21330	21591
chr2_KI270894v1_alt	149388	149520
chr22_KI270875v1_alt	183275	183398
chr19_KI270917v1_alt	20610	21471
chr6_KI270802v1_alt	22131	22241
chr22_KI270732v1_random	12649	13743
chr1_KI270712v1_random	101976	102244
chr3_KI270895v1_alt	117924	118016
chr17_KI270860v1_alt	7520	7821
chr17_KI270857v1_alt	2341607	2341774
chr19_KI270865v1_alt	37143	37764
chr11_KI270829v1_alt	10477	10834
chr3_KI270778v1_alt	53620	54137
chr19_KI270885v1_alt	166426	166908
chr17_GL383564v2_alt	84039	84215
chr2_KI270767v1_alt	27161	27397
chr2_KI270774v1_alt	204032	204701
chr12_KI270835v1_alt	4085	4294
chr21_KI270873v1_alt	91792	93165
chr19_KI270882v1_alt	238485	238853
chrX	59072178	59072560
chr19_KI270920v1_alt	5683	7641
chr8_KI270900v1_alt	257675	257843
chr20	28552526	28552724
chr13_KI270838v1_alt	205052	205225
chr6_GL000256v2_alt	1006326	1006906
chr9_GL383542v1_alt	18410	26513
chr19_KI270889v1_alt	157040	157375
chr8_KI270813v1_alt	206654	206893
chr3_KI270778v1_alt	9232	10051
chr11_GL383547v1_alt	139406	139769
chr9_GL383540v1_alt	7603	7878
chr19_GL383574v1_alt	84060	84291
chr22_KI270732v1_random	21858	22205
chr14_KI270845v1_alt	87722	88072
chr12_GL383549v1_alt	86292	95949
chr2_KI270893v1_alt	38510	38858
chr8_KI270901v1_alt	101012	102477
chr17_KI270859v1_alt	60770	65431
chr19_GL383574v1_alt	103369	103575
chr8_KI270901v1_alt	9704	9812
chr1_KI270706v1_random	133925	134620
chr22_KI270739v1_random	38676	38905
chr11_KI270903v1_alt	64644	64719
chr17_KI270908v1_alt	63079	63350
chrY_KI270740v1_random	31875	32184
chr6_GL000254v2_alt	2550258	2550424
chr6_GL000251v2_alt	2841376	2842162
chr19_GL949752v1_alt	64144	64677
chr19_KI270919v1_alt	59032	59227
chr1_KI270764v1_alt	45951	46203
chr21_GL383581v2_alt	17802	18088
chr19_KI270919v1_alt	5665	5800
chr11_KI270831v1_alt	292593	292770
chr6_KB021644v2_alt	53641	54001
chr14_KI270722v1_random	173104	173418
chr22_KI270732v1_random	21679	22079
chr15_KI270906v1_alt	32559	33381
chr8_KI270819v1_alt	66804	67520
chr20_KI270869v1_alt	117745	117904
chr11_GL383547v1_alt	39496	39826
chr12_KI270837v1_alt	19841	20193
chr18_GL383570v1_alt	124309	124513
chr8_KI270816v1_alt	233667	242366
chr8_KI270822v1_alt	444729	445037
chr9_GL383542v1_alt	11335	11676
chr19_KI270919v1_alt	103444	103638
chr2_GL582966v2_alt	68302	72362
chr3_KI270777v1_alt	57012	60083
chr11_KI270827v1_alt	53521	53648
chr16_GL383556v1_alt	154905	155288
chr2_GL383521v1_alt	75258	76161
chr6_GL000254v2_alt	3468894	3469331
chr18_GL383572v1_alt	33725	33782
chr1_KI270709v1_random	36573	36857
chr6_GL000251v2_alt	2805194	2805446
chr6_GL000255v2_alt	2656095	2656443
chr18_GL383569v1_alt	154242	154489
chr18_GL383567v1_alt	52762	52956
chr14_KI270725v1_random	17888	18262
chr19_KI270882v1_alt	190664	191790
chr8_KI270815v1_alt	23571	23765
chr6_GL000251v2_alt	2168127	2168463
chr19_KI270922v1_alt	172010	173526
chr13_KI270840v1_alt	86491	86649
chr9_GL383539v1_alt	68377	71382
chr2_KI270776v1_alt	149625	150567
chr5_KI270791v1_alt	184151	184509
chr4_GL383527v1_alt	124570	124669
chr3_JH636055v2_alt	149491	149599
chr22_KI270734v1_random	40037	40284
chr17_GL383565v1_alt	142405	142535
chr2_KI270770v1_alt	104393	106701
chr19_KI270921v1_alt	196919	197109
chr22_KI270876v1_alt	178107	178597
chr17_KI270858v1_alt	129007	129510
chr2_KI270715v1_random	40772	41516
chr14_KI270724v1_random	13806	14098
chr5_KI270898v1_alt	119556	119772
chr2_KI270894v1_alt	110829	111040
chr3_KI270937v1_alt	3443	3560
chr5_GL339449v2_alt	283678	285287
chr2_KI270775v1_alt	37497	37928
chr2_KI270768v1_alt	65697	65812
chr16_KI270853v1_alt	1503024	1503369
chr16_KI270728v1_random	154484	154802
chr2_KI270716v1_random	100340	100631
chr21_KI270874v1_alt	151217	151519
chr22_KI270732v1_random	38950	39241
chr19_GL949753v2_alt	720982	721125
chr22_KI270738v1_random	88987	89292
chr3_KI270937v1_alt	80933	81084
chr2_KI270894v1_alt	101209	101700
chr22_KI270876v1_alt	25158	25505
chr15_KI270852v1_alt	416554	416726
chr19_KI270889v1_alt	20235	20458
chr17_GL000205v2_random	142422	143270
chr6_GL000251v2_alt	1459117	1459240
chr17_JH159147v1_alt	13980	14119
chr5_KI270792v1_alt	166290	166447
chr17_JH159147v1_alt	18434	18626
chr13_KI270841v1_alt	146435	146885
chr19_KI270885v1_alt	34857	35496
chr4_KI270925v1_alt	429327	429568
chr3_KI270895v1_alt	50248	50469
chr12_GL877876v1_alt	250710	251027
chr22_KI270928v1_alt	38706	38810
chr17_KI270862v1_alt	355062	356078
chr15_KI270727v1_random	255809	257048
chrY_KI270740v1_random	29796	31627
chr11_GL383547v1_alt	83050	83286
chr11_GL383547v1_alt	145993	146580
chr19_KI270921v1_alt	174325	175701
chr10_GL383546v1_alt	97998	103021
chr16_KI270854v1_alt	132633	133515
chr19_KI270929v1_alt	80632	80876
chr18_KI270864v1_alt	30949	32040
chr1_KI270709v1_random	608	711
chr1_KI270765v1_alt	92385	94250
chr21_KI270873v1_alt	98046	99285
